stock_code,date,volume,open_price,close_price,turnover,turnover_rate,price_change_percentage,volume_next_day,volume_last_day,close_price_next_days,cumsum_return_next_days,volume_rate
300172,2024-08-09,240446,32.91,33.31,110708120.0,4.59,1.62,733938.0,152857.0,34.29,2.942059441609117,3.732175955942365
2320,2024-07-30,74964,68.92,69.16,37636635.3,0.34,0.35,255441.0,79435.0,71.18,2.9207634470792514,3.3088426738515144
601933,2024-08-06,1154275,24.24,24.72,259445949.0,1.27,2.66,3466606.0,820213.0,25.44,2.912621359223311,3.511397385043616
600157,2024-07-23,2625592,52.63,52.25,295601178.0,1.18,-0.72,17554772.0,1305450.0,53.77,2.909090909090915,8.931358148806346
301331,2024-07-31,5736,34.37,35.26,12591641.0,1.73,2.65,19833.0,2567.0,36.28,2.8927963698241723,4.777309406238709
601059,2024-07-30,71965,13.46,13.5,96927356.0,1.04,0.07,549159.0,93885.0,13.89,2.8888888888888933,6.622357552004823
2715,2024-07-23,52871,16.28,18.08,62205730.3,3.83,9.84,148758.0,43002.0,18.6,2.876106194690283,3.1032303151043568
300265,2024-08-06,119676,17.58,17.45,78277780.0,2.61,1.16,663531.0,175592.0,17.95,2.865329512893983,4.494432176869827
603885,2024-08-02,84992,34.18,34.55,96411750.0,0.38,0.0,457417.0,84551.0,35.53,2.8364688856729496,5.3958818706758755
300412,2024-07-29,77789,25.99,26.29,22574572.0,1.64,1.15,282748.0,80631.0,27.03,2.814758463294036,3.5695997980053025
2393,2024-07-31,16211,27.83,28.43,25280306.72,0.63,2.27,38189.0,6888.0,29.23,2.813928948294058,3.306550067102472
2873,2024-07-26,16877,28.23,28.5,13625350.8,0.75,1.17,88580.0,23729.0,29.3,2.8070175438596516,4.362902034182141
2980,2024-08-09,6103,25.3,25.13,12813924.0,0.85,0.16,23016.0,5604.0,25.83,2.785515320334259,3.9320064918424875
2423,2024-07-30,114798,8.33,8.33,88624100.0,0.5,0.0,458457.0,149929.0,8.56,2.761104441776716,3.4636210133458243
600231,2024-07-30,42411,10.44,10.53,5548918.0,0.15,0.86,158789.0,58203.0,10.82,2.7540360873694296,3.156399705806349
832802,2024-08-09,2709,16.04,16.05,2218345.2,1.71,-0.31,81055.0,2230.0,16.49,2.7414330218068392,32.822433691030575
2480,2024-07-31,52519,13.1,13.14,16090726.9,0.68,0.92,220070.0,43322.0,13.5,2.739726027397256,4.592397825565259
301305,2024-08-09,6435,16.05,16.08,10174581.0,0.52,0.12,20971.0,6576.0,16.52,2.736318407960207,3.223580047651987
430478,2024-08-07,12128,41.85,41.38,14646050.51,3.54,-2.29,66365.0,21181.0,42.51,2.7307878202029854,3.9848089105046682
300314,2024-07-31,30500,39.96,41.32,31272948.0,1.61,3.04,83349.0,14379.0,42.44,2.710551790900284,3.714387575480737
600446,2024-07-30,50591,112.58,113.95,47294625.0,0.53,0.81,205102.0,57368.0,117.03,2.7029398859148737,3.799627636417529
2629,2024-08-02,97732,6.81,6.66,16441426.0,2.76,-2.63,409538.0,120108.0,6.84,2.702702702702698,3.7599889827396256
688115,2024-08-08,4422,20.6,20.41,8540085.0,1.05,-0.39,19159.0,8182.0,20.96,2.694757471827539,3.04014598540146
301371,2024-07-30,3670,28.54,28.7,10141128.0,0.92,0.35,11435.0,3101.0,29.47,2.682926829268291,3.377639935016984
832566,2024-08-07,4530,17.46,17.3,3114911.96,0.4,-0.8,22665.0,7507.0,17.76,2.6589595375722594,3.765888510426186
2243,2024-07-30,70984,10.06,10.17,38480824.0,0.59,1.29,358091.0,55315.0,10.44,2.654867256637164,5.670527874329963
2086,2024-08-01,171586,8.35,9.07,35782431.0,1.93,9.15,371811.0,54559.0,9.31,2.6460859977949305,3.2882531119414535
603585,2024-07-30,4677,23.04,23.13,4484919.0,0.26,0.57,14146.0,3032.0,23.74,2.6372676178123626,3.6699961084446753
600748,2024-07-29,52575,15.63,15.58,13030936.0,0.29,0.0,324058.0,63404.0,15.99,2.631578947368422,5.588218556807698
2647,2024-08-08,343390,11.78,12.57,122994164.05,6.13,9.88,648884.0,77823.0,12.9,2.625298329355609,3.0810255144072003
2732,2024-07-30,2735,16.22,16.38,3809478.46,0.17,0.55,10662.0,3340.0,16.81,2.6251526251526234,3.5101234567901236
601375,2024-07-30,185789,3.78,3.81,64665461.0,0.54,0.53,874431.0,210326.0,3.91,2.624671916010501,4.4150360375143585
301108,2024-07-30,2125,25.11,25.23,5046015.0,0.6,-0.04,4973.0,1002.0,25.89,2.6159334126040434,3.1806843620083147
652,2024-07-30,53340,74.46,74.94,16199442.48,0.36,0.98,416111.0,45560.0,76.9,2.615425673872442,8.414782608695653
600906,2024-07-30,182745,6.03,6.15,105874932.0,0.86,1.65,550193.0,114964.0,6.31,2.6016260162601506,3.696179826609206
2535,2024-07-31,230777,11.31,11.65,72439708.68,3.14,3.65,540122.0,115688.0,11.95,2.57510729613733,3.1179022412076254
2681,2024-08-13,128577,35.11,35.41,42139892.0,0.87,0.85,532660.0,173348.0,36.32,2.5698955097430214,3.5284259335927795
2673,2024-07-30,210305,14.69,14.82,130422391.96,0.51,0.34,846320.0,242437.0,15.2,2.564102564102557,3.738641433752557
1216,2024-07-26,12425,11.63,11.84,13839312.0,1.97,1.81,44663.0,13295.0,12.14,2.53378378378379,3.4730171073094867
603107,2024-07-31,100037,16.2,17.79,170837329.0,11.86,9.81,260954.0,24789.0,18.24,2.5295109612141613,4.181084069024082
2115,2024-07-31,279368,27.98,28.94,123118873.15,3.71,3.62,785388.0,240698.0,29.67,2.5224602626123027,3.0203397261116858
688143,2024-07-31,11314,25.62,26.41,22301863.0,1.22,2.05,35008.0,10529.0,27.07,2.4990533888678534,3.2054205008469534
2395,2024-08-13,54614,40.15,40.87,69767415.0,2.04,1.79,164275.0,36969.0,41.89,2.495718130658192,3.5874561872836663
600022,2024-07-29,152972,6.85,6.88,19210322.0,0.14,0.44,455683.0,143044.0,7.05,2.470930232558138,3.0787727690395115
300616,2024-07-29,10349,24.58,24.71,10926558.0,0.8,0.45,46675.0,12716.0,25.32,2.468636179684336,4.047257749837416
301210,2024-07-23,3949,26.77,26.35,10507706.0,1.28,-2.52,22305.0,4529.0,27.0,2.46679316888045,5.261854210898797
300865,2024-08-12,8741,14.78,14.72,12448082.0,1.29,-0.54,72696.0,8664.0,15.08,2.4456521739130395,8.35346164895145
300565,2024-07-25,62410,13.49,13.53,63095344.0,3.31,-1.46,221816.0,82284.0,13.86,2.4390243902439033,3.0660013545827747
688027,2024-07-29,7132,148.24,148.02,106259823.0,0.89,-0.05,29171.0,6765.0,151.63,2.438859613565724,4.198172267395841
603121,2024-08-09,148313,13.68,14.86,107938628.0,4.38,9.35,333515.0,64159.0,15.22,2.4226110363391737,3.13937836514929
688317,2024-08-07,8897,19.19,19.11,13308399.0,0.46,-0.62,37151.0,14081.0,19.57,2.407116692830983,3.2336147619462094
300535,2024-08-09,8968,19.86,19.74,10065328.0,1.17,-0.35,31944.0,11892.0,20.21,2.3809523809523934,3.062703739213806
300692,2024-08-09,22838,13.34,13.26,10102286.0,0.61,0.0,166650.0,18643.0,13.57,2.337858220211165,8.035003977724742
601108,2024-07-30,206631,7.64,7.7,135217569.0,0.44,0.52,673198.0,167438.0,7.88,2.337662337662334,3.599325258174294
301158,2024-08-12,15233,12.7,12.85,18506534.0,1.96,0.71,65906.0,15846.0,13.15,2.334630350194558,4.241191801538016
2555,2024-08-02,254560,182.14,181.5,330771215.03,1.58,-1.23,913616.0,312158.0,185.71,2.3195592286501423,3.224234981066421
600868,2024-07-29,144126,16.06,16.44,24355446.0,0.76,4.85,448862.0,85195.0,16.82,2.311435523114349,3.9147047152245107
2658,2024-08-05,66278,30.34,32.54,36460437.9,1.85,7.25,230084.0,16078.0,33.29,2.3048555623847573,5.587546748263636
603392,2024-08-12,15066,194.45,195.65,101836532.0,0.12,0.72,73036.0,19369.0,200.14,2.294914387937634,4.241963118919704
600857,2024-08-02,18162,29.89,29.65,10118254.0,0.81,-1.13,70735.0,18185.0,30.33,2.2934232715008425,3.892205684100476
601788,2024-07-30,113763,18.34,18.44,163588889.0,0.29,0.55,515430.0,105619.0,18.86,2.2776572668112696,4.698926985805581
601015,2024-08-08,120324,5.58,5.73,33244053.0,0.59,1.78,479550.0,97680.0,5.86,2.2687609075043613,4.39946056035669
981,2024-07-31,127401,8.91,8.91,14778503.24,0.2,6.58,4777986.0,95462.0,9.11,2.24466891133557,42.87823461050062
2017,2024-08-08,37719,48.97,48.46,29795566.41,0.65,-1.16,299123.0,46696.0,49.54,2.2286421791167936,7.086963217437659
600221,2024-08-02,655072,3.16,3.16,71275163.0,0.2,-0.63,2767890.0,898465.0,3.23,2.2151898734177164,3.5633396565385955
688323,2024-08-06,9407,9.4,9.51,8676483.0,0.52,2.48,47205.0,16633.0,9.72,2.208201892744489,3.6255760368663594
603122,2024-07-23,117772,5.44,5.92,62760958.0,6.58,9.23,305015.0,30230.0,6.05,2.1959459459459443,4.121768624748314
603093,2024-07-30,30628,9.09,9.16,27316129.0,0.5,0.11,151695.0,29076.0,9.36,2.18340611353711,5.081569074098888
600376,2024-08-08,164947,27.77,28.0,35803556.0,0.64,1.01,456352.0,65277.0,28.61,2.1785714285714266,3.964417263187157
2658,2024-08-02,16078,30.61,30.34,8107971.0,0.45,-0.88,66278.0,16979.0,31.0,2.1753460777851026,4.009922255498079
600109,2024-07-30,110488,66.3,66.62,82759466.0,0.35,0.24,463931.0,152545.0,68.06,2.1615130591413956,3.5275497751232736
300132,2024-08-02,30015,24.16,24.16,10733647.0,0.59,0.0,141288.0,25476.0,24.68,2.1523178807947003,5.092285235443585
603505,2024-07-30,18551,65.95,66.74,46660530.0,0.31,0.42,61597.0,19851.0,68.16,2.1276595744680877,3.2080099994791937
600810,2024-07-30,43965,19.43,19.33,25721098.0,0.42,0.31,118673.0,33666.0,19.74,2.1210553543714443,3.0573611057438392
301121,2024-08-13,8498,31.78,32.65,27251786.0,2.36,2.74,25925.0,4404.0,33.34,2.113323124042894,4.01875678189428
600736,2024-08-01,71261,85.94,86.34,30208710.0,0.62,0.23,213480.0,70063.0,88.16,2.107945332406756,3.0211429056635817
300111,2024-08-07,239218,5.28,5.22,52699317.0,2.14,-2.43,933818.0,304868.0,5.33,2.1072796934865963,3.4326117562297136
301223,2024-08-06,4538,15.26,15.26,6662437.0,0.41,0.86,23741.0,5155.0,15.58,2.096985583224117,4.898586608893016
873339,2024-07-25,1846,35.21,35.83,732432.13,0.12,1.93,7052.0,1807.0,36.58,2.0932179737650016,3.8609362168081027
2628,2024-08-13,122365,8.67,8.74,25030719.0,1.62,1.63,517754.0,114706.0,8.92,2.0594965675057177,4.367923533456222
430718,2024-07-25,4139,9.62,9.77,3661093.23,1.7,0.83,15564.0,4128.0,9.97,2.0470829068577387,3.76533204306278
2939,2024-07-30,103493,7.32,7.36,69309621.0,0.3,0.41,343590.0,96625.0,7.51,2.0380434782608625,3.4338740143315443
600298,2024-08-07,38018,169.1,169.3,112244886.0,0.44,-0.09,126967.0,46472.0,172.75,2.037802717070283,3.0054917741744585
837023,2024-08-01,4184,22.84,22.86,4302015.24,1.28,-0.52,21841.0,8683.0,23.32,2.012248468941386,3.3948861428460404
603639,2024-07-31,15002,38.62,39.44,16635014.0,0.44,2.2,43872.0,5384.0,40.23,2.0030425963488825,4.304130285490042
600918,2024-07-30,111549,5.97,6.01,64543179.0,0.28,0.33,391117.0,102579.0,6.13,1.9966722129783712,3.6531140252559218
300756,2024-07-30,5907,45.55,46.08,7396498.0,0.5,0.15,18705.0,6501.0,47.0,1.9965277777777815,3.014990328820116
601456,2024-07-30,187768,9.96,10.04,184089587.0,0.79,0.9,795270.0,192230.0,10.24,1.9920318725099708,4.185653608703204
828,2024-07-30,115281,32.58,32.95,110338870.4,1.11,0.58,459277.0,78596.0,33.6,1.9726858877086448,4.737818307483611
2348,2024-08-01,52643,16.43,16.3,12063411.0,0.59,-0.79,225618.0,71424.0,16.62,1.9631901840490813,3.6370348279558624
600927,2024-07-30,19004,11.79,11.79,21300488.0,0.36,0.08,131774.0,18659.0,12.02,1.9508057675996646,6.997530733080211
2979,2024-07-31,169078,28.16,30.93,326060250.0,7.8,9.29,429343.0,85214.0,31.53,1.9398642095053393,3.376771585421484
600570,2024-07-30,81252,520.15,522.12,140432017.0,0.43,0.27,296319.0,101163.0,532.0,1.8922852983988345,3.2488446673793274
603219,2024-08-13,15142,20.3,20.65,20826901.0,0.98,1.23,59409.0,14496.0,21.04,1.8886198547215527,4.008974964572508
601599,2024-08-02,105732,9.63,9.54,29627938.0,0.91,-0.93,511428.0,84655.0,9.72,1.8867924528302045,5.372509677656563
600318,2024-07-30,148296,19.68,19.71,92361788.0,2.89,-0.45,452247.0,119833.0,20.08,1.8772196854388505,3.373353870711486
688006,2024-08-12,9264,24.68,24.56,15184142.0,0.15,-0.12,45241.0,13750.0,25.02,1.872964169381111,3.9316068480055617
601377,2024-07-30,312907,12.12,12.29,164588779.0,0.36,1.15,914759.0,224995.0,12.52,1.8714401952807196,3.4012106294455124
600381,2024-07-30,56449,25.78,25.78,17802706.0,0.96,4.97,259722.0,99537.0,26.26,1.8619084561675734,3.3300680830330927
601696,2024-07-30,88879,9.11,9.17,79578900.0,0.32,0.33,364487.0,101577.0,9.34,1.853871319520174,3.827519217037006
2644,2024-08-06,99668,38.07,41.59,69918575.97,1.95,9.56,259904.0,43745.0,42.36,1.8514065881221349,3.6245528648030514
603657,2024-07-26,17780,17.33,18.38,19326997.0,1.32,8.24,111251.0,12083.0,18.72,1.849836779107725,7.450758463650671
603916,2024-08-13,169417,10.02,10.82,119919868.0,4.03,7.88,291041.0,24076.0,11.02,1.8484288354898273,3.0082845374251264
605077,2024-07-30,4149,38.81,38.71,5586706.0,0.14,0.0,23603.0,7536.0,39.42,1.834151382071818,4.039880188275567
603080,2024-07-29,8559,14.77,14.76,11332511.0,0.6,-0.07,52839.0,13037.0,15.03,1.829268292682924,4.893406186330802
3008,2024-08-08,16458,23.61,23.53,27209419.2,2.11,-0.88,49950.0,15388.0,23.96,1.8274543136421577,3.1369716761916724
839273,2024-07-29,481,11.46,11.51,464210.86,0.18,-0.09,2672.0,1042.0,11.72,1.824500434404873,3.5088640840446486
600369,2024-07-30,206466,19.75,19.83,77370217.0,0.33,0.41,887895.0,228507.0,20.19,1.8154311649016794,4.082529260436854
688112,2024-07-30,4106,38.29,38.12,9798220.0,0.89,-0.86,29067.0,3950.0,38.81,1.8100734522560464,7.216236345580933
836422,2024-08-07,419,6.17,6.14,221153.73,0.08,-0.81,3174.0,751.0,6.25,1.7915309446254124,5.425641025641026
2205,2024-08-06,22114,13.41,13.45,13668370.0,1.19,1.36,114087.0,29552.0,13.69,1.7843866171003735,4.416327952618744
2836,2024-08-09,26437,21.37,21.37,16086082.52,1.15,0.0,85064.0,27969.0,21.75,1.7781937295273702,3.1270080505826563
600643,2024-07-30,69690,38.66,39.0,27408653.0,0.43,1.09,219195.0,55743.0,39.69,1.7692307692307636,3.495013274018799
688432,2024-07-30,16069,9.09,9.18,14541806.0,0.32,0.99,52420.0,16231.0,9.34,1.7429193899782152,3.2458204334365326
2485,2024-08-13,2125,9.01,9.2,599606.0,0.04,1.55,8923.0,1387.0,9.36,1.7391304347826104,5.081435079726652
2647,2024-07-25,179454,10.58,11.58,60822539.4,3.2,9.76,403234.0,87815.0,11.78,1.7271157167530162,3.017439358848202
837344,2024-08-01,1893,15.96,15.82,2790150.49,0.17,-0.19,7463.0,1971.0,16.09,1.7067003792667481,3.8628364389233956
601698,2024-07-30,495764,15.55,17.01,809671946.0,1.17,9.88,1290643.0,223947.0,17.3,1.7048794826572553,3.586559049396216
839273,2024-08-07,785,11.77,11.74,777688.73,0.29,0.0,4008.0,450.0,11.94,1.7035775127768253,6.490688259109311
2145,2024-08-12,178690,15.42,15.33,58975086.15,0.47,-0.84,729083.0,208079.0,15.59,1.6960208741030645,3.770121183445416
301207,2024-08-01,23634,27.05,27.34,40936944.0,1.67,0.44,102503.0,24794.0,27.8,1.6825164594001494,4.233212191294292
832145,2024-08-09,2620,41.93,41.86,1277568.04,0.58,0.17,56916.0,749.0,42.56,1.6722408026755922,33.78806767586821
2857,2024-08-06,55235,16.78,17.36,57346364.0,4.32,4.52,175194.0,45625.0,17.65,1.6705069124423915,3.474003569303986
603040,2024-08-06,5591,46.87,44.92,10022938.0,0.42,1.74,27697.0,5195.0,45.67,1.6696349065004452,5.135731503801224
601456,2024-08-08,296697,10.19,10.19,292786894.0,1.24,0.2,1126941.0,209100.0,10.36,1.668302257114818,4.45609997686819
820,2024-08-08,153670,4.38,4.8,36800789.96,5.34,10.09,345548.0,37206.0,4.88,1.6666666666666683,3.620654246736101
2454,2024-08-06,37926,17.04,17.01,20761995.0,0.6,0.71,251245.0,51507.0,17.29,1.6460905349794095,5.618619525231178
603281,2024-07-30,2772,34.67,34.77,6359134.0,0.11,0.0,13100.0,4568.0,35.34,1.6393442622950827,3.569482288828338
2035,2024-07-26,247399,76.24,77.59,154798778.4,3.17,7.08,680463.0,99616.0,78.85,1.6239206083258035,3.9218074146650723
2945,2024-07-30,53022,10.4,10.47,53881519.0,0.2,0.58,171097.0,46996.0,10.64,1.6236867239732562,3.4213241616509027
301589,2024-08-07,4529,303.95,297.75,73065665.0,3.27,-2.04,29655.0,5903.0,302.56,1.6154492023509663,5.685391104294479
688165,2024-07-31,36034,7.15,7.53,26682678.0,0.69,5.46,116102.0,13738.0,7.65,1.5936254980079694,4.6653540143052314
600421,2024-08-13,36312,10.85,11.94,21788066.0,1.86,10.05,92484.0,14317.0,12.13,1.5912897822445669,3.653400225167394
301101,2024-07-26,21230,32.75,32.06,44284744.0,2.97,-2.08,56451.0,13434.0,32.57,1.5907673112913225,3.257039003000231
430017,2024-08-07,5738,12.05,11.95,6174681.08,0.73,-1.4,24695.0,7241.0,12.14,1.5899581589958265,3.8053779181755143
2419,2024-07-29,34741,22.68,22.71,14452028.44,0.3,-0.26,123404.0,39667.0,23.07,1.5852047556142643,3.3169551661111707
2003,2024-08-13,67305,135.29,136.94,80668126.39,0.67,1.22,221984.0,27763.0,139.11,1.584635606835122,4.670004628266083
836547,2024-07-29,1226,66.92,67.25,1622236.8,0.51,0.19,10284.0,1293.0,68.31,1.576208178438665,8.165144898769354
2432,2024-08-07,19788,130.54,129.97,78295301.22,0.44,-0.32,118292.0,34783.0,132.01,1.5695929829960698,4.335342947719485
600864,2024-07-30,202282,45.32,46.12,99536084.0,0.97,1.45,742659.0,146420.0,46.84,1.5611448395490157,4.259562606466266
837023,2024-07-29,2360,22.14,21.82,2299750.15,0.72,-1.36,10407.0,4233.0,22.16,1.558203483043079,3.156984680721978
301559,2024-07-30,8293,15.99,16.08,12229457.0,0.92,0.12,23049.0,6345.0,16.33,1.5547263681592043,3.149200710479574
430300,2024-07-30,5448,14.16,14.16,3857017.22,0.91,-0.28,15141.0,2479.0,14.38,1.5536723163841852,3.8201084899709854
605218,2024-08-13,99270,16.13,17.84,168804633.0,4.66,9.65,214606.0,34021.0,18.11,1.5134529147982039,3.2201123856824543
603215,2024-08-07,10667,13.79,13.9,13538203.0,1.51,0.43,34044.0,11202.0,14.11,1.510791366906468,3.1134482600941973
600679,2024-07-23,127684,15.69,17.29,121893329.0,4.08,9.71,269316.0,33505.0,17.55,1.5037593984962496,3.3416176041789454
688323,2024-07-26,7461,9.46,9.46,6944589.0,0.41,1.18,27306.0,8604.0,9.6,1.4799154334037925,3.399439775910364
2586,2024-08-08,15732,11.64,11.64,2444566.86,0.18,0.0,59840.0,24011.0,11.81,1.4604810996563566,3.0113479103238308
300740,2024-07-30,44815,31.56,31.64,54142613.0,1.25,-0.22,132850.0,40779.0,32.1,1.4538558786346423,3.1041895459962148
600817,2024-07-23,165664,33.31,35.09,173869190.0,3.11,9.08,467375.0,106903.0,35.6,1.4534055286406327,3.4294320295560357
603061,2024-08-13,3461,59.43,60.73,20782048.0,0.83,1.17,13262.0,4985.0,61.58,1.3996377408200253,3.1404215013023915
603383,2024-07-30,19246,79.65,80.52,59464668.0,0.95,0.83,79542.0,20082.0,81.64,1.390958768007954,4.045056956875508
300804,2024-08-12,3325,21.72,21.59,6969254.0,1.21,-0.55,12740.0,4244.0,21.89,1.3895321908290907,3.3663627956136875
518,2024-08-01,396841,15.15,16.59,81459138.9,3.85,9.5,926139.0,137876.0,16.82,1.386377335744427,3.4640342461526377
783,2024-07-30,195320,36.77,36.89,96435402.46,0.35,0.0,794880.0,245732.0,37.4,1.3824884792626673,3.604472941966027
728,2024-07-30,168635,21.61,21.73,107331305.14,0.39,0.42,740889.0,253799.0,22.03,1.3805798435342875,3.507714814621929
300052,2024-08-02,56182,31.8,32.3,67843913.0,2.15,0.09,236403.0,57853.0,32.74,1.3622291021671977,4.146148112421625
600649,2024-07-29,209392,83.54,83.16,69440384.0,0.83,-0.45,644860.0,205648.0,84.29,1.3588263588263705,3.1074595219737855
1256,2024-07-23,5368,13.55,13.36,7031001.0,1.31,-1.11,18164.0,5916.0,13.54,1.3473053892215547,3.219425735554768
2639,2024-08-09,52539,15.97,15.73,26962243.0,0.81,-1.13,250028.0,40643.0,15.94,1.3350286077558746,5.366444163035779
601901,2024-07-30,453784,7.59,7.63,332046831.0,0.55,0.0,1657311.0,531024.0,7.73,1.310615989515079,3.3657545430175224
300155,2024-08-07,80703,29.44,29.36,27029693.0,2.44,-0.78,286766.0,100634.0,29.74,1.29427792915531,3.1627963405151736
532,2024-07-30,83235,71.0,72.24,96315798.0,2.42,0.78,239351.0,72651.0,73.17,1.2873754152824015,3.0708466443426605
688141,2024-08-12,23117,15.72,15.56,36001686.0,0.9,-1.58,86850.0,31809.0,15.76,1.2853470437017949,3.162436733059025
600408,2024-08-06,60044,5.44,5.47,9352690.0,0.6,1.67,270735.0,62158.0,5.54,1.2797074954296213,4.430942210438454
10,2024-08-09,142853,22.36,21.94,24292816.0,2.74,-1.88,786964.0,175824.0,22.22,1.276207839562432,4.938944448454078
2067,2024-08-02,72477,7.87,7.85,19873960.9,0.69,-0.63,300888.0,88672.0,7.95,1.2738853503184782,3.734283178921371
2596,2024-07-31,287948,7.95,7.95,43756448.72,2.73,9.2,864819.0,107867.0,8.05,1.2578616352201324,4.3698141808673245
520,2024-08-12,114083,15.36,15.23,25199086.0,1.13,-0.85,399692.0,150175.0,15.42,1.2475377544320387,3.0250134338411705
300851,2024-07-31,29125,26.7,27.41,73427708.0,6.31,-0.33,107825.0,35108.0,27.75,1.2404232032105067,3.357308548565379
688322,2024-07-30,24433,24.0,24.47,59351443.0,0.95,2.38,63830.0,14102.0,24.77,1.2259910093992674,3.3128324899442068
2116,2024-08-08,43232,40.01,40.25,38464752.0,0.95,0.42,139993.0,32778.0,40.74,1.217391304347831,3.6835416392579923
837046,2024-08-06,26974,11.3,11.57,20936598.21,5.96,4.33,111083.0,30652.0,11.71,1.2100259291270576,3.855308367750668
301097,2024-07-31,1806,34.91,35.98,6215961.0,0.98,2.8,7576.0,886.0,36.41,1.1951083935519726,5.628528974739971
603102,2024-08-07,4223,32.05,31.52,12581581.0,1.18,-1.9,16756.0,5876.0,31.89,1.1738578680203078,3.318348351321913
2554,2024-08-02,72032,17.01,17.08,16032187.0,0.53,-0.35,464540.0,103330.0,17.28,1.1709601873536468,5.298069136985208
301169,2024-07-30,18985,29.69,30.09,56310812.0,6.75,0.97,56518.0,16197.0,30.44,1.1631771352608888,3.2128929566255473
2780,2024-08-02,21884,17.56,17.25,19317241.0,1.68,-1.65,124350.0,20184.0,17.45,1.1594202898550683,5.911856993439193
601211,2024-07-30,152875,18.11,18.22,212927017.0,0.2,0.5,605769.0,154560.0,18.43,1.1525795828759653,3.940793988973279
2734,2024-08-01,20744,25.44,25.18,13844667.24,0.64,-1.02,144653.0,27855.0,25.47,1.1517077045273993,5.952920841992634
2278,2024-07-26,214246,9.66,10.46,89917361.2,6.41,8.28,491709.0,42409.0,10.58,1.1472275334607955,3.831672868247258
301220,2024-08-07,5869,24.88,24.67,14256050.0,1.24,-0.84,41126.0,9534.0,24.95,1.1349817592217168,5.339998701551646
836547,2024-08-07,2296,69.61,69.12,3176229.7,0.96,-1.29,14375.0,4056.0,69.9,1.1284722222222237,4.526133501259446
300191,2024-08-12,23219,52.8,53.76,30363890.0,1.06,1.2,56089.0,13219.0,54.36,1.1160714285714313,3.078599264504089
300532,2024-08-02,47560,43.75,43.36,55907079.0,1.61,-1.74,192940.0,59091.0,43.84,1.1070110701107103,3.618156416723706
603183,2024-08-08,47323,16.32,16.32,15152622.0,0.94,0.62,209464.0,34077.0,16.5,1.1029411764705863,5.146535626535626
2783,2024-08-12,32592,33.16,32.64,23363128.0,0.95,-0.37,145805.0,30612.0,33.0,1.1029411764705863,4.613790266438833
300660,2024-07-30,23362,77.89,78.07,54415500.0,0.73,-0.38,65178.0,18058.0,78.92,1.0887664916101045,3.1471752776436506
300619,2024-07-31,24057,22.95,24.22,42547088.0,2.19,5.53,87558.0,12152.0,24.48,1.0734929810074383,4.836256179402911
835640,2024-08-06,3621,34.03,33.91,4534154.4,0.2,0.5,23111.0,8825.0,34.27,1.061633736360975,3.713803631688896
300717,2024-08-07,17939,23.38,22.79,24097122.0,1.76,-1.04,45142.0,11763.0,23.03,1.0530934620447652,3.039660628913878
603912,2024-07-24,135579,17.82,19.13,83485283.0,2.5,8.88,491001.0,32694.0,19.33,1.04547830632514,5.835766878821914
617,2024-07-30,210757,33.51,33.56,114121731.3,0.17,0.0,686537.0,227886.0,33.91,1.0429082240762644,3.130276785449671
871857,2024-08-13,1925,11.5,11.54,1990303.87,0.26,0.26,15677.0,2330.0,11.66,1.0398613518197661,7.368742655699178
1336,2024-08-09,9838,16.43,16.37,16017832.0,3.45,-0.24,38561.0,9313.0,16.54,1.0384850335980338,4.027048195916662
301210,2024-08-12,3228,26.25,26.03,8379392.0,1.05,-0.95,13413.0,3771.0,26.3,1.0372646945831716,3.832833261894556
838275,2024-07-31,7385,16.38,16.42,2375039.69,0.82,0.74,24590.0,5797.0,16.59,1.035322777101085,3.730845091791837
688509,2024-07-29,52014,2.94,2.92,14930616.0,1.35,0.69,178114.0,66557.0,2.95,1.0273972602739811,3.004343389192973
839719,2024-08-09,1598,8.02,7.96,1258005.63,0.24,-0.5,7829.0,2347.0,8.04,1.0050251256281304,3.9690747782002536
300970,2024-08-07,13947,24.52,24.2,16025893.0,1.18,-1.63,59491.0,22307.0,24.44,0.9917355371900909,3.2818999282837757
605001,2024-07-31,101499,7.05,7.18,51861101.0,2.58,1.99,315486.0,89867.0,7.25,0.9749303621169957,3.2972001295945987
601111,2024-08-02,272000,8.24,8.28,198723699.0,0.23,0.12,908619.0,262993.0,8.36,0.966183574879228,3.3967509855269133
830974,2024-08-09,3706,11.47,11.49,1784577.7,0.35,0.0,35645.0,4646.0,11.6,0.9573542210617878,8.535680076628353
603309,2024-07-25,32225,33.13,33.54,35263798.0,1.1,0.54,94085.0,22734.0,33.86,0.9540846750149083,3.423825033206572
300854,2024-08-09,15689,10.65,10.5,16123438.0,3.54,-0.47,184570.0,13180.0,10.6,0.952380952380949,12.786726246146385
603619,2024-07-30,41652,21.21,21.13,82184855.0,1.04,-1.68,112907.0,29352.0,21.33,0.9465215333648808,3.180299701425272
2060,2024-08-08,88514,14.71,14.81,30575538.73,0.57,0.2,579279.0,87431.0,14.95,0.9453072248480675,6.5847736508568016
300029,2024-08-07,43981,4.38,4.34,17207462.0,2.2,-2.47,149510.0,49068.0,4.38,0.9216589861751161,3.213575642940816
835184,2024-07-29,4706,6.75,6.71,2552340.33,0.54,-1.03,51998.0,5778.0,6.77,0.8941877794336752,9.919496375429226
